SY_STATUS,OPERATIONAL_SCHOOLS,LEA_NAME,LEA_TYPE_TEXT,AGCHRT,LEA_TYPE,ST,ADDRESS,NUM_BAD_URLS,CHARTER_LEA_TEXT,WEBSITE_CCD,URL,SURVYEAR
1,3,Hickman Community Charter,Independent Charter District,1,7,CA,"13306 Fourth St., Hickman, CA 95323 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.hickmanschools.org,http://www.hickmanschools.org/,2015
1,0,High Desert ESD,Regional Education Service Agency (RESA),N,4,OR,"2804 SW Sixth St, Redmond, OR 97756 ",0,State has charter LEAs but this LEA is not a charter LEA,www.hdesd.org,http://www.centralchristianschools.com/,2015
1,0,High Plains Educational Cooperative,Regular local school district that is NOT a component of a supervisory union,N,1,KS,"621 E Oklahoma, Ulysses, KS 67880 ",0,State does not have charters or state does not permit charter LEAs,,http://www.highplainsed.com/,2015
1,0,HIGH PLAINS TECH,Other education agencies,N,8,OK,"3921 34TH STREET, WOODWARD, OK 73801 ",0,State has charter LEAs but this LEA is not a charter LEA,,https://hptc.edu/,2015
3,1,HIGH POINT ACADEMY,Independent Charter District,1,7,TX,"1256 JIM WRIGHT FWY, WHITE SETTLEMENT, TX 76108 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.hpafortworth.com/,2015
1,1,HIGH SCHOOL FOR RECORDING ARTS,Independent Charter District,1,7,MN,"1166 UNIVERSITY AVE, SAINT PAUL, MN 55104 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.hsra.org,http://www.hsra.org/,2015
1,2,HIGHER GROUND ACADEMY,Independent Charter District,1,7,MN,"1381 MARSHALL AVE, SAINT PAUL, MN 55104 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.hgacademy.org/,http://www.hgacademy.org/,2015
1,1,Highland Free School,Independent Charter District,1,7,AZ,"510 South Highland Avenue, Tucson, AZ 85719 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://highlandfreeschool.org/,2015
1,2,Highland Park Public School Academy System,Independent Charter District,1,7,MI,"15900 Woodward Ave, Highland Park, MI 48203 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.hprenaissance.com/,2015
1,0,Highland Plt Public Schools,Regular local school district that is NOT a component of a supervisory union,N,1,ME,"1401 Rangeley Road, Phillips, ME 4966 ",3,State has charter LEAs but this LEA is not a charter LEA,,http://www.maine.gov/doe/schools/sau.html,2015
1,3,Highland School District,Regular local school district that is NOT a component of a supervisory union,1,1,WI,"1030 Cardinal Dr, Highland, WI 53543 ",0,State has charter LEAs but this LEA is not a charter LEA,www.highland.k12.wi.us,http://www.highland.k12.wi.us/,2015
1,1,Highlander,Independent Charter District,1,7,RI,"42 Lexington Avenue, Providence, RI 2907 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.highlandercharter.org/,2015
1,1,HIGHMARK CHARTER SCHOOL,Independent Charter District,1,7,UT,"2467 EAST SOUTH WEBER DRIVE, SOUTH WEBER, UT 84405 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.hmcharterschool.org/,http://blogs.hmcharterschool.org/,2015
3,1,Highpoint Virtual Academy of Michigan,Independent charter district,,7,MI,"210 E. Mesick Avenue, Mesick, MI 49668 ",0,LEA for federal programs,,http://hvam.k12.com/who-we-are/board-of-directors.html,2016
1,1,Highville Mustard Seed Charte,Independent Charter District,1,7,CT,"130 Leederhill Drive, Hamden, CT 6517 ",0,An LEA for programs authorized under ESEA and Perkins but not under IDEA,,http://highvillecharter.com/,2015
1,1,Hill House Passport Academy Charter School,Independent Charter District,1,7,PA,"510 Heldman Street, Pittsburgh, PA 15219 ",0,A charter district which is not an LEA for any federal program.,http://hhpa.k12.com/,http://www.hhpa.k12.com/,2015
1,1,Hill View Montessori Charter Public (District),Independent Charter District,1,7,MA,"75 Foundation Ave, Haverhill, MA 1835 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.hillviewmontessori.org,http://www.hillviewmontessori.org/,2015
1,1,Hillcrest Academy  Inc.,Independent Charter District,1,7,AZ,"4710 East Baseline Road, Mesa, AZ 85206 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.hillcresthawks.com/,http://www.hillcresthawks.com/,2015
1,35,Hillsboro SD 1J,Regular local school district that is NOT a component of a supervisory union,2,1,OR,"3083 NE 49th Pl, Hillsboro, OR 97124 ",0,State has charter LEAs but this LEA is not a charter LEA,www.hsd.k12.or.us,https://www.hsd.k12.or.us/,2015
1,0,Hillsboro-Deering SAU Office,Supervisory union administrative center (or county superintendent's office serving the same purpose),N,3,NH,"78 School Street, Hillsboro, NH 3244 ",0,State has charter LEAs but this LEA is not a charter LEA,www.hdsd.org,http://www.hdsd.org/,2015
1,315,HILLSBOROUGH,Regular local school district that is NOT a component of a supervisory union,2,1,FL,"901 E KENNEDY BLVD, TAMPA, FL 33602 ",1,State has charter LEAs but this LEA is not a charter LEA,http://www.sdhc.k12.fl.us/,http://www.sdhc.k12.fl.us/,2015
1,1,Hillsdale Preparatory School,Independent Charter District,1,7,MI,"160 MECHANIC RD, HILLSDALE, MI 49242 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.hillsdaleprep.org,http://www.hillsdaleprep.org/,2015
1,1,Hilltown Cooperative Charter Public (District),Independent Charter District,1,7,MA,"1 Industrial Parkway, Easthampton, MA 1027 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",hilltowncharter.org,http://www.hilltowncharter.org/,2015
1,0,Hinsdale SAU Office,Supervisory union administrative center (or county superintendent's office serving the same purpose),N,3,NH,"49 School Street, Hinsdale, NH 3451 ",0,State has charter LEAs but this LEA is not a charter LEA,,http://www.hnhsd.org/,2015
1,1,Hirsch Academy A Challenge Foundation,Independent Charter District,1,7,AZ,"6535 East Osborn Road, Scottsdale, AZ 85251 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://hirsch.teamcfa.school/,2015
1,2,HMONG COLLEGE PREP ACADEMY,Independent Charter District,1,7,MN,"1515 BREWSTER ST, SAINT PAUL, MN 55108 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.hcpak12.org,http://hcpak12.org/,2015
1,1,Hoboken Charter School,Independent Charter District,1,7,NJ,"713 Washington St, Hoboken, NJ 7030 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.hobokencs.org,http://www.hobokencs.org/,2015
1,1,Hoboken Dual Language Charter School,Independent Charter District,1,7,NJ,"123 Jefferson Street, Hoboken, NJ 7030 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://holahoboken.org/,http://holahoboken.org/,2015
1,3,HOGAN PREPARATORY ACADEMY,Independent Charter District,1,7,MO,"1221 E MEYER BLVD, KANSAS CITY, MO 64131 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",HOGANPREP.NET,http://www.hoganprep.net/,2015
1,0,Hollis-Brookline SAU Office,Supervisory union administrative center (or county superintendent's office serving the same purpose),N,3,NH,"4 Lund Ln., Hollis, NH 3049 ",0,State has charter LEAs but this LEA is not a charter LEA,,https://www.sau41.org/,2015
1,11,Hollister,Regular local school district that is NOT a component of a supervisory union,2,1,CA,"2690 Cienega Rd., Hollister, CA 95023 ",0,State has charter LEAs but this LEA is not a charter LEA,www.hesd.org,http://hollisterpresbyterianpreschool.com/,2015
1,1,Holly Academy,Independent Charter District,1,7,MI,"820 ACADEMY RD, HOLLY, MI 48442 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.hollyacademy.org,http://www.hollyacademy.org/,2015
1,1,Holyoke Community Charter (District),Independent Charter District,1,7,MA,"2200 Northampton Street, Holyoke, MA 1040 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.hccs-sabis.net,https://hccs.sabis.net/,2015
1,1,Honey Creek Community School,Independent Charter District,1,7,MI,"1735 SOUTH WAGNER RD, ANN ARBOR, MI 48103 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://honeycreekschool.org/,http://honeycreekschool.org/,2015
3,1,HONOR ACADEMY(CHARTER),Independent Charter District,1,7,OK,"2525 S  101st E  Ave, Tulsa, OK 74129 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.tulsahonoracademy.org,http://www.tulsahonoracademy.org/,2015
1,0,Hooksett SAU Office,Supervisory union administrative center (or county superintendent's office serving the same purpose),N,3,NH,"90 Farmer Rd., Hooksett, NH 3106 ",0,State has charter LEAs but this LEA is not a charter LEA,,http://cawley.sau15.net/,2015
1,1,Hoosier Acad Virtual Charter,Independent Charter District,1,7,IN,"2855 N Franklin Rd, Indianapolis, IN 46219 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,https://compass.doe.in.gov/dashboard/overview.aspx?type=school&id=5290,2015
1,1,Hoosier Academy - Indianapolis,Independent Charter District,1,7,IN,"2855 North Franklin Rd, Indianapolis, IN 46219 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,https://compass.doe.in.gov/dashboard/overview.aspx?type=school&id=5290,2015
1,1,Hope Academy,Independent Charter District,1,7,IN,"8102 Clearvista Pky, Indianapolis, IN 46256 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.hopeacademyrhs.org/,2015
1,1,Hope Academy,Independent Charter District,1,7,MI,"12121 Broadstreet Ave, Detroit, MI 48204 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.hopeacad.org,http://www.hopeacad.org/,2015
1,1,Hope Academy Charter School,Independent Charter District,1,7,NJ,"601 Grand Avenue, Asbury Park, NJ 7712 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.hopeacademycs.org,http://www.hopeacademycs.org/,2015
1,1,Hope Academy for Autism,Independent Charter District,1,7,OH,"1628 Niles Rd SE, Warren, OH 44484 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://hopeacademyforautism.com/,2015
1,1,Hope Academy Northcoast,Independent Charter District,1,7,OH,"4310 E 71st St, Cleveland, OH 44105 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.the-academies.com,http://acancoast.com/,2015
1,1,Hope Academy Northwest Campus,Independent Charter District,1,7,OH,"1441 W 116th St, Cleveland, OH 44102 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.acanwest.com/,2015
1,1,Hope Academy of West Michigan,Independent Charter District,1,7,MI,"240 Brown Street SE, Grand Rapids, MI 49507 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.hopeacad.org,http://www.hopeacademywm.org/,2015
1,1,Hope Charter Leadership Academy,Independent Charter District,1,7,NC,"1116 N Blount St, Raleigh, NC 27604 ",0,An LEA for programs authorized under IDEA but not under ESEA and Perkins,www.hopecharterschool.org,http://www.hopecharterschool.org/,2015
3,1,Hope College and Career Readiness Academy,Independent charter district,,7,AZ,"6900 S. 24th st., Tempe, AZ 85042 ",0,LEA for federal programs,,http://mcrsd.org/hopeacademy,2016
1,1,HOPE COMMUNITY ACADEMY,Independent Charter District,1,7,MN,"720 PAYNE AVE, SAINT PAUL, MN 55130 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.hope-school.org/,http://www.hope-school.org/,2015
1,1,Hope Community Charter School,Independent Charter District,1,7,NJ,"836 S. 4th Street, Camden, NJ 8103 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.hopecommunitycharter.org/,https://www.hopecommunitycharter.org/,2015
1,2,Hope Community PCS,Independent Charter District,1,7,DC,"601 7th St, Laurel, MD 20707 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.imagineschools.com,http://www.imaginehopelamond.com/,2015
1,1,HOPE for Hyndman CS,Independent Charter District,1,7,PA,"130 School Drive, Hyndman, PA 15545 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.hopeforhyndman.com,http://www.hopeforhyndmancs.org/,2015
1,1,HOPE LEADERSHIP ACADEMY,Independent Charter District,1,7,MO,"2800 LINWOOD BLVD., KANSAS CITY, MO 64128 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",HLAKC.ORG,http://www.kchopeacademy.org/,2015
1,1,Hope Learning Academy of Toledo,Independent Charter District,1,7,OH,"4234 Monroe St, Toledo, OH 43606 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://hopelearningacademy.org/about-hope-learning-academy/governance/,2015
1,1,Hope of Detroit Academy,Independent Charter District,1,7,MI,"4443 NORTH CAMPBELL ST, DETROIT, MI 48210 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.leonagroup.com/hope,http://www.hopeofdetroit.com/,2015
1,0,Hopkinton SAU Office,Supervisory union administrative center (or county superintendent's office serving the same purpose),N,3,NH,"204 Maple St., Contoocook, NH 3229 ",0,State has charter LEAs but this LEA is not a charter LEA,,http://www.hopkintonschools.org/,2015
1,1,HORIZON ACADEMY WEST,Independent Charter District,1,7,NM,"3021 TODOS SANTOS, ALBUQUERQUE, NM 87120 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.hawest.net/,2015
1,1,Horizon Community Learning Center Inc. 1,Independent Charter District,1,7,AZ,"16233 S. 48th Street, Phoenix, AZ 85048 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.horizonclc.org,http://www.horizonclc.org/,2015
1,1,Horizon Community Learning Center Inc. 2,Independent Charter District,1,7,AZ,"16233 South 48th Street, Phoenix, AZ 85048 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.horizonclc.org,http://prekathclc.org/contact/,2015
1,4,HORIZON MONTESSORI PUBLIC SCHOOLS,Independent Charter District,1,7,TX,"519 S TEXAS BLVD, WESLACO, TX 78596 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.horizonmontessoristet.com,http://www.hmps.net/,2015
1,1,Horizon Science Acad Cleveland,Independent Charter District,1,7,OH,"6000 S Marginal Rd, Cleveland, OH 44103 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.hsas.org,http://www.hsas.org/,2015
1,1,Horizon Science Acad-Belmont,Independent Charter District,1,7,IL,"5035 W North Ave, Chicago, IL 60639 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.hsabelmont.org/,2015
1,1,Horizon Science Academy Columbus,Independent Charter District,1,7,OH,"1070 Morse Rd, Columbus, OH 43229 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.horizoncolumbus.org/,2015
1,1,Horizon Science Academy Columbus Middle School,Independent Charter District,1,7,OH,"2350 Morse Rd, Columbus, OH 43229 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.horizoncolumbus.org/,2015
1,1,Horizon Science Academy Dayton Downtown,Independent Charter District,1,7,OH,"121 S Monmouth St, Dayton, OH 45403 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.horizondayton.org/,2015
1,1,Horizon Science Academy Dayton High School,Independent Charter District,1,7,OH,"250 Shoup Mill Rd, Dayton, OH 45415 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.horizondayton.org/,2015
1,1,Horizon Science Academy Denison Elementary School,Independent Charter District,1,7,OH,"2261 Columbus Rd, Cleveland, OH 44113 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.denisonelementary.org/,2015
1,1,Horizon Science Academy Elementary School,Independent Charter District,1,7,OH,"2835 Morse Rd, Columbus, OH 43231 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://es.horizoncolumbus.org/,2015
1,1,Horizon Science Academy Lorain,Independent Charter District,1,7,OH,"760 Tower Blvd, Lorain, OH 44052 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.horizonlorain.org/,2015
1,1,Horizon Science Academy Toledo,Independent Charter District,1,7,OH,"2600 W Sylvania Ave, Toledo, OH 43613 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.horizontoledo.org/,2015
1,1,Horizon Science Academy Youngstown,Independent Charter District,1,7,OH,"3403 Southern Blvd, Youngstown, OH 44507 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.horizonyoungstown.org,http://www.horizonyoungstown.org/,2015
1,1,Horizon Science Academy-Cincinnati,Independent Charter District,1,7,OH,"1055 Laidlaw Ave, Cincinnati, OH 45237 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.horizoncincy.org/,2015
1,1,Horizon Science Academy-Cleveland Middle School,Independent Charter District,1,7,OH,"6100 S Marginal Rd, Cleveland, OH 44103 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.horizoncleveland.org,http://www.hsacms.org/,2015
1,1,Horizon Science Academy-Dayton,Independent Charter District,1,7,OH,"4751 sue ann blvd, Dayton, OH 45415 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.horizondayton.org/,2015
1,1,Horizon Science Academy-Denison Middle School,Independent Charter District,1,7,OH,"1700 Denison Ave, Cleveland, OH 44109 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.horizondenison.org,http://www.horizondenison.org/,2015
1,1,Horizon Science Academy-Springfield,Independent Charter District,1,7,OH,"630 S Reynolds Rd, Toledo, OH 43615 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.horizonspringfield.org,http://horizonspringfield.org/,2015
1,1,Horizon Science Acad-McKinley Pk,Independent Charter District,1,7,IL,"2245 W Pershing Rd, Chicago, IL 60609 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.hsamckinley.org/,2015
1,53,Horry 01,Regular local school district that is NOT a component of a supervisory union,2,1,SC,"335 Four Mile Road, Conway, SC 29526 ",4,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.edline.net/pages/Horry_County_Virtual,2015
1,8,Hortonville Area School District,Regular local school district that is NOT a component of a supervisory union,2,1,WI,"246 N Olk St, Hortonville, WI 54944 ",0,State has charter LEAs but this LEA is not a charter LEA,www.hasd.org,http://www.hasd.org/schools/hs/,2015
1,38,Houston County,Regular local school district that is NOT a component of a supervisory union,2,1,GA,"1100 Main Street, Perry, GA 31069 ",0,State has charter LEAs but this LEA is not a charter LEA,,http://www.hcbe.net/?PN=Contact,2015
1,4,HOUSTON GATEWAY ACADEMY INC,Independent Charter District,1,7,TX,"3400 EVERGREEN DR, HOUSTON, TX 77087 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.hgaschools.org/,2015
1,1,HOUSTON HEIGHTS HIGH SCHOOL,Independent Charter District,1,7,TX,"1125 LAWRENCE DR, HOUSTON, TX 77008 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.heightshs.org/,2015
1,1,HOUSTON HEIGHTS LEARNING ACADEMY INC,Independent Charter District,1,7,TX,"902 W 8TH ST, HOUSTON, TX 77007 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.heightslearning.org,http://www.heightslearning.org/,2015
1,287,HOUSTON ISD,Regular local school district that is NOT a component of a supervisory union,2,1,TX,"4400 W 18TH ST, HOUSTON, TX 77092 ",0,State has charter LEAs but this LEA is not a charter LEA,www.houstonisd.org,http://www.houstonisd.org/,2015
1,1,Howard Gardner Multiple Intelligence CS,Independent Charter District,1,7,PA,"1615 E Elm Street, Scranton, PA 18505 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.howardgardnerschool.com,http://www.howardgardnerschool.com/,2015
1,1,Howard University Middle School of Math and Science,Independent Charter District,1,7,DC,"405 Howard Pl NW, Washington, DC 20059 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.howard.edu/ms2,http://hu-ms2.org/,2015
3,1,Hudson Arts and Science Charter School,Independent charter district,,7,NJ,"131 Midland Ave, Kearny, NJ 7032 ",0,LEA for federal programs,http://www.hudsoncharter.org,http://hudsoncharter.org/,2016
1,0,Hudson SAU Office,Supervisory union administrative center (or county superintendent's office serving the same purpose),N,3,NH,"20 Library St., Hudson, NH 3051 ",0,State has charter LEAs but this LEA is not a charter LEA,,http://www.sau81.org/elc,2015
1,4,Hugoton Public Schools,Regular local school district that is NOT a component of a supervisory union,2,1,KS,"205 E 6th Street, Hugoton, KS 67951 ",0,State does not have charters or state does not permit charter LEAs,usd210.org,http://www.usd210.org/,2015
1,3,Humanities and Sciences Academy of the United States  Inc.,Independent Charter District,1,7,AZ,"5201 N. 7th Street, Phoenix, AZ 85014 ",0,A charter district which is not an LEA for any federal program.,,http://www.humsci.org/,2015
1,7,Humboldt County Office of Education,Regular local school district that is NOT a component of a supervisory union,2,1,CA,"901 Myrtle Ave., Eureka, CA 95501 ",0,State has charter LEAs but this LEA is not a charter LEA,www.humboldt.k12.ca.us,http://www.humboldt.k12.ca.us/,2015
1,1,Huntington SD 16J,Independent Charter District,1,7,OR,"520 3rd St E, Huntington, OR 97907 ",0,A charter district which is not an LEA for any federal program.,www.huntington.k12.or.us,http://www.huntington.k12.or.us/,2015
1,1,HUPFELD/W VILLAGE (CHARTER),Independent Charter District,1,7,OK,"1508 NW 106th, oklahoma city, OK 73114 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.wvacademy.com,http://www.wvacademy.com/,2015
1,1,Huron Academy,Independent Charter District,1,7,MI,"11401 METROPOLITAN PKWY, STERLING HEIGHTS, MI 48312 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.huronacademy.org,http://www.huronacademy.org/,2015
1,1,HYDE LEADERSHIP CHARTER SCHOOL,Independent Charter District,1,7,NY,"730 BRYANT AVE, BRONX, NY 10474 ",0,An LEA for programs authorized under ESEA and Perkins but not under IDEA,www.hydebronxny.org,http://www.hydebronxny.org/,2015
1,1,HYDE LEADERSHIP CHARTER SCHOOL OF BROOKLYN,Independent Charter District,1,7,NY,"330 ALABAMA AVE, BROOKLYN, NY 11207 ",0,An LEA for programs authorized under ESEA and Perkins but not under IDEA,www.hydebrooklyn.org,http://schools.nyc.gov/SchoolPortals/19/K769/,2015
3,1,Iberville Charter Academy,Independent Charter District,1,7,LA,"24360 Enterprise Blvd, Plaquemine, LA 70764 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://ibervillecharter.org/,2015
1,1,ICademy Global,Independent Charter District,1,7,MI,"8485 Homestead Dr, Zeeland, MI 49464 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://icademyglobal.org/,2015
1,1,ICAHN CHARTER SCHOOL 1,Independent Charter District,1,7,NY,"1525 BROOK AVE, BRONX, NY 10457 ",0,An LEA for programs authorized under ESEA and Perkins but not under IDEA,www.icahncharterschool1.org,http://www.icahncharterschool1.org/,2015
1,1,ICAHN CHARTER SCHOOL 2,Independent Charter District,1,7,NY,"1640 BRONXDALE AVE, BRONX, NY 10462 ",0,An LEA for programs authorized under ESEA and Perkins but not under IDEA,www.icahncharterschool2.org,http://www.icahncharterschool2.org/,2015
1,1,ICAHN CHARTER SCHOOL 3,Independent Charter District,1,7,NY,"1500 PELHAM PKWY S, BRONX, NY 10461 ",0,An LEA for programs authorized under ESEA and Perkins but not under IDEA,www.icahncharterschool3.org,http://www.icahncharterschool3.org/,2015
1,1,ICAHN CHARTER SCHOOL 4,Independent Charter District,1,7,NY,"1500 PELHAM PKWY SOUTH, BRONX, NY 10461 ",0,An LEA for programs authorized under ESEA and Perkins but not under IDEA,www.icahncharterschool4.org,http://www.icahncharterschool4.org/,2015
1,1,ICAHN CHARTER SCHOOL 5,Independent Charter District,1,7,NY,"1500 PELHAM PKWY S, BRONX, NY 10461 ",0,An LEA for programs authorized under ESEA and Perkins but not under IDEA,www.icahncharterschool5.org,http://www.icahncharterschool4.org/,2015
1,1,ICAHN CHARTER SCHOOL 6,Independent Charter District,1,7,NY,"1701 FULTON AVE, BRONX, NY 10457 ",0,An LEA for programs authorized under ESEA and Perkins but not under IDEA,www.icahncharterschool6.org,http://www.icahncharterschool6.org/,2015
1,1,ICAHN CHARTER SCHOOL 7,Independent Charter District,1,7,NY,"1535 STORY AVE, BRONX, NY 10473 ",0,An LEA for programs authorized under ESEA and Perkins but not under IDEA,www.icahncharterschool7.org,http://www.icahncharterschool7.org/,2015
1,1,IDAHO COLLEGE & CAREER READINESS ACADEMY,Independent Charter District,1,7,ID,"1965 S. EAGLE ROAD SUITE 150, MERIDIAN, ID 83642 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://idccra.k12.com/,2015
1,2,IDAHO CONNECTS ONLINE CHARTER DISTRICT,Independent Charter District,1,7,ID,"1012 N 18TH ST, BOISE, ID 83702 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.connectionsacademy.com/idaho-online-school,2015
1,2,IDAHO DISTANCE EDUCATION ACADEMY DISTRICT,Independent Charter District,1,7,ID,"606 SOUTH AVE, DEARY, ID 83823 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.idahoidea.org/,2015
1,1,IDAHO SCIENCE & TECHNOLOGY CHARTER,Independent Charter District,1,7,ID,"21 N. 550 W, BLACKFOOT, ID 83221 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.idahoscience.com/,2015
1,1,IDAHO STEM ACADEMY DBA BINGHAM ACADEMY CHARTER DISTRICT,Independent Charter District,1,7,ID,"1350 PARKWAY DRIVE #18, BLACKFOOT, ID 83221 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.bingham.academy/,2015
1,2,IDAHO VIRTUAL ACADEMY,Independent Charter District,1,7,ID,"1965 S EAGLE RD, MERIDIAN, ID 83642 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.idahova.org/,2015
1,1,IDEA PCS,Independent Charter District,1,7,DC,"1027 45th St NE, Washington, DC 20019 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.ideapcs.org,http://www.ideapcs.org/,2015
1,44,IDEA PUBLIC SCHOOLS,Independent Charter District,1,7,TX,"505 ANGELITA DR STE 9, WESLACO, TX 78599 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.ideapublicschools.org,http://www.ideapublicschools.org/,2015
1,1,Ideal Academy PCS,Independent Charter District,1,7,DC,"6130 North Capital St NW, Washington, DC 20011 ",0,An LEA for programs authorized under ESEA and Perkins but not under IDEA,www.iapcs.org,http://www.iapcs.com/,2015
7,0,IGNITE ENTREPRENEURSHIP ACADEMY,Independent charter district,,7,UT,"13236 S. Aintree Ave. (PRIVATE, DRAPER, UT 84020 ",0,LEA for federal programs,,http://www.igniteutah.org/,2016
3,1,Ignite Innovation Academy - Pitt,Independent charter district,,7,NC,"901 Staton Road, Greenville, NC 27834 ",0,LEA for IDEA,http://www.igniteinnovationacademypitt.org,http://www.ignitepitt.com/,2016
3,1,IL Dept of Chldrn and Family Svcs,State agency,,5,IL,"100 W Randolph 6-229, Chicago, IL 60601 ",0,Not a charter district,,http://www.dhs.state.il.us/,2016
1,1,I-LEAD Charter School,Independent Charter District,1,7,PA,"401 Penn Street, Reading, PA 19601 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.i-leadcharter.org/,2015
3,1,iLEAD Spring Meadows,Independent charter district,,7,OH,"1615 Timber Wolf Dr, Holland, OH 43528 ",0,LEA for federal programs,http://www.ileadspringmeadows.org,http://ileadspringmeadows.org/,2016
1,0,Illinois Migrant Council,Other education agencies,N,8,IL,"118 S Clinton Ste500, Chicago, IL 60661 ",0,State has charter LEAs but this LEA is not a charter LEA,,http://www.iit.edu/,2015
